id,name,age,salary,hire_date,department,bonus,address,phone,email,address_length,salary_category,age_group
19309,Name_325,59.0,50000.0,2018-01-21,Marketing,2262.0,"Street 29, City 40",3352641250.0,email_612@example.com,18,low,Experienced
19310,Name_944,73.0,70000.0,2022-11-26,IT,9742.0,"Street 12, City 27",9327364483.0,email_321@example.com,18,medium,Experienced
19311,Name_808,48.0,70000.0,2018-11-09,Finance,6738.0,"Street 80, City 50",4004649277.0,email_211@example.com,18,medium,Senior
19312,Name_691,74.0,70000.0,2020-06-16,Marketing,3783.0,"Street 82, City 21",9499843646.0,email_252@example.com,18,medium,Experienced
19313,Name_592,38.0,50000.0,2019-07-22,Marketing,1508.0,"Street 10, City 48",9034494526.0,email_167@example.com,18,low,Mid Career
19314,Name_141,62.0,60000.0,2017-05-09,Unknown,1644.0,"Street 69, City 11",3706251483.0,email_945@example.com,18,medium,Experienced
19315,Name_474,54.0,50000.0,2015-11-15,HR,3141.0,"Street 5, City 6",1236487748.0,email_521@example.com,16,low,Senior
19316,Name_31,40.0,60000.0,2019-09-18,IT,6134.0,"Street 17, City 42",4942546206.0,email_124@example.com,18,medium,Mid Career
19317,Name_884,24.0,60000.0,2019-06-06,Finance,2559.0,"Street 15, City 22",7755089641.0,email_367@example.com,18,medium,Young
19318,Name_935,34.0,50000.0,2020-08-09,Unknown,7177.0,"Street 91, City 47",2149270724.0,email_267@example.com,18,low,Early Career
19319,Name_63,45.0,70000.0,2020-04-06,Unknown,2967.0,"Street 79, City 19",6410729728.0,email_172@example.com,18,medium,Mid Career
19320,Name_560,64.0,70000.0,2024-06-21,HR,7177.0,"Street 95, City 49",9304898327.0,email_341@example.com,18,medium,Experienced
19321,Name_87,47.0,60000.0,2017-02-06,Finance,8774.0,"Street 44, City 48",7317148088.0,email_222@example.com,18,medium,Senior
19322,Name_304,22.0,60000.0,2023-09-25,IT,7784.0,,,,3,medium,Young
19323,Name_61,41.0,60000.0,2024-04-14,Marketing,4287.0,"Street 87, City 3",7728977644.0,email_722@example.com,17,medium,Mid Career
19324,Name_396,24.0,60000.0,2018-11-21,HR,4164.0,"Street 67, City 24",9235108501.0,email_221@example.com,18,medium,Young
19325,Name_334,76.0,60000.0,2025-06-06,Marketing,,"Street 46, City 11",7710389557.0,email_583@example.com,18,medium,Experienced
19326,Name_952,51.0,60000.0,2018-07-15,Unknown,3843.0,"Street 85, City 26",3120710298.0,email_307@example.com,18,medium,Senior
19327,Name_786,79.0,60000.0,2023-04-14,Marketing,6324.0,"Street 50, City 3",8330318264.0,email_985@example.com,17,medium,Experienced
19328,Name_411,73.0,60000.0,2022-07-03,IT,5842.0,"Street 66, City 6",6544735723.0,email_683@example.com,17,medium,Experienced
19329,Name_284,67.0,60000.0,2018-10-16,IT,1198.0,"Street 18, City 9",1410627048.0,email_225@example.com,17,medium,Experienced
19330,Name_466,59.0,50000.0,2022-06-26,Marketing,7921.0,"Street 91, City 31",6405552047.0,email_158@example.com,18,low,Experienced
19331,Name_80,48.0,60000.0,2021-12-27,Marketing,4119.0,"Street 7, City 6",1538154394.0,email_595@example.com,16,medium,Senior
19332,Name_692,76.0,50000.0,2017-01-17,HR,,"Street 2, City 44",4858073610.0,email_156@example.com,17,low,Experienced
19333,Name_784,48.0,50000.0,2020-01-04,IT,1044.0,"Street 15, City 13",8621042243.0,email_744@example.com,18,low,Senior
19334,Name_77,31.0,60000.0,2017-09-21,Marketing,6488.0,,,,3,medium,Early Career
19335,Name_954,76.0,60000.0,2020-12-21,Finance,1171.0,"Street 13, City 12",8011677960.0,email_741@example.com,18,medium,Experienced
19336,Name_733,36.0,60000.0,2021-12-11,HR,,"Street 76, City 43",5791041787.0,email_380@example.com,18,medium,Mid Career
19337,Name_905,65.0,60000.0,2025-03-20,HR,1240.0,"Street 90, City 8",4571842481.0,email_255@example.com,17,medium,Experienced
19338,Name_794,48.0,60000.0,2025-03-07,HR,,"Street 34, City 1",3543475585.0,email_456@example.com,17,medium,Senior
19339,Name_540,55.0,60000.0,,HR,6071.0,"Street 48, City 37",9358841299.0,email_895@example.com,18,medium,Senior
19340,Name_361,29.0,50000.0,2020-12-18,Marketing,8641.0,"Street 14, City 7",3555934587.0,email_517@example.com,17,low,Early Career
19341,Name_77,20.0,70000.0,2019-04-14,Unknown,1930.0,"Street 58, City 25",2469809272.0,email_67@example.com,18,medium,Young
19342,Name_509,24.0,60000.0,2021-07-25,Finance,5280.0,"Street 84, City 22",8419890676.0,email_486@example.com,18,medium,Young
19343,Name_164,73.0,70000.0,2025-03-27,Unknown,4326.0,"Street 95, City 34",4077184071.0,email_107@example.com,18,medium,Experienced
19344,Name_9,52.0,50000.0,,Unknown,5177.0,"Street 73, City 22",3051394223.0,email_62@example.com,18,low,Senior
19345,Name_175,42.0,70000.0,2021-05-16,Marketing,7434.0,"Street 36, City 26",5894769441.0,email_695@example.com,18,medium,Mid Career
19346,Name_462,66.0,50000.0,2023-10-10,HR,6828.0,,,,3,low,Experienced
19347,Name_307,32.0,70000.0,2016-01-13,HR,,"Street 47, City 32",9770155984.0,email_367@example.com,18,medium,Early Career
19348,Name_588,36.0,70000.0,2015-09-21,Marketing,2139.0,"Street 77, City 41",4172592458.0,email_770@example.com,18,medium,Mid Career
19349,Name_245,77.0,60000.0,2016-10-01,Marketing,2228.0,"Street 16, City 30",7580931233.0,email_5@example.com,18,medium,Experienced
19350,Name_122,36.0,70000.0,2015-08-20,IT,7480.0,"Street 81, City 7",1853557108.0,email_220@example.com,17,medium,Mid Career
19351,Name_185,40.0,50000.0,2017-08-16,HR,2138.0,"Street 14, City 43",7661747564.0,email_171@example.com,18,low,Mid Career
19352,Name_32,28.0,50000.0,2016-02-17,Finance,6588.0,"Street 76, City 45",9034895590.0,email_870@example.com,18,low,Early Career
19353,Name_998,76.0,50000.0,2021-12-03,IT,9537.0,"Street 33, City 10",2598665229.0,email_526@example.com,18,low,Experienced
19354,Name_963,38.0,60000.0,2019-08-04,Unknown,3489.0,"Street 38, City 3",9489329749.0,email_260@example.com,17,medium,Mid Career
19355,Name_762,69.0,50000.0,2019-01-27,HR,6795.0,,,,3,low,Experienced
19356,Name_569,51.0,60000.0,2022-01-13,Marketing,5935.0,"Street 7, City 48",6446319449.0,email_642@example.com,17,medium,Senior
19357,Name_310,56.0,50000.0,2020-01-31,Marketing,5771.0,"Street 55, City 44",1888314695.0,email_301@example.com,18,low,Experienced
19358,Name_372,68.0,60000.0,2016-12-02,Marketing,3546.0,"Street 92, City 12",6759516503.0,email_987@example.com,18,medium,Experienced
19359,Name_656,24.0,70000.0,2020-06-16,HR,8425.0,"Street 75, City 2",8335859882.0,email_423@example.com,17,medium,Young
19360,Name_830,59.0,70000.0,2023-10-20,Finance,8563.0,"Street 32, City 15",5224791461.0,email_953@example.com,18,medium,Experienced
19361,Name_596,61.0,50000.0,,Marketing,6409.0,"Street 43, City 25",1360903577.0,email_427@example.com,18,low,Experienced
19362,Name_992,72.0,60000.0,2024-02-15,HR,9198.0,"Street 49, City 33",7298177630.0,email_801@example.com,18,medium,Experienced
19363,Name_56,44.0,60000.0,2019-02-06,Unknown,,"Street 53, City 7",6796455864.0,email_291@example.com,17,medium,Mid Career
19364,Name_791,67.0,60000.0,2019-09-30,IT,1734.0,,,,3,medium,Experienced
19365,Name_273,40.0,60000.0,2020-11-03,HR,2757.0,"Street 59, City 10",1677780934.0,email_614@example.com,18,medium,Mid Career
19366,Name_464,55.0,70000.0,2019-04-20,HR,2103.0,,,,3,medium,Senior
19367,Name_678,75.0,70000.0,2023-05-22,Marketing,,"Street 84, City 48",7043013904.0,email_173@example.com,18,medium,Experienced
19368,Name_456,37.0,60000.0,,IT,4163.0,"Street 13, City 24",9368028652.0,email_910@example.com,18,medium,Mid Career
19369,Name_979,44.0,50000.0,2020-04-27,IT,5651.0,"Street 24, City 9",6920535452.0,email_424@example.com,17,low,Mid Career
19370,Name_670,70.0,70000.0,2017-02-24,Marketing,9910.0,,,,3,medium,Experienced
19371,Name_249,77.0,50000.0,2024-05-29,Finance,5388.0,"Street 77, City 36",1315970937.0,email_378@example.com,18,low,Experienced
19372,Name_698,25.0,60000.0,,HR,4387.0,"Street 15, City 46",4785580470.0,email_34@example.com,18,medium,Young
19373,Name_994,54.0,60000.0,2020-07-16,Marketing,8180.0,"Street 79, City 6",7104736827.0,email_653@example.com,17,medium,Senior
19374,Name_78,20.0,50000.0,2019-01-07,Finance,2604.0,"Street 49, City 38",3960457009.0,email_370@example.com,18,low,Young
19375,Name_534,19.0,60000.0,2022-12-19,Marketing,4341.0,"Street 41, City 21",2613432135.0,email_27@example.com,18,medium,Young
19376,Name_108,39.0,60000.0,2021-07-01,Unknown,4331.0,"Street 71, City 46",1369553098.0,email_446@example.com,18,medium,Mid Career
19377,Name_273,23.0,60000.0,2023-04-06,Finance,7493.0,"Street 91, City 32",6229437386.0,email_200@example.com,18,medium,Young
19378,Name_764,56.0,60000.0,2021-11-02,Finance,4527.0,"Street 29, City 38",2154291767.0,email_628@example.com,18,medium,Experienced
19379,Name_15,57.0,70000.0,2019-04-06,IT,8464.0,"Street 9, City 45",1565214907.0,email_464@example.com,17,medium,Experienced
19380,Name_370,53.0,60000.0,2017-07-22,HR,3136.0,"Street 85, City 23",6388188142.0,email_999@example.com,18,medium,Senior
19381,Name_304,61.0,60000.0,2024-09-21,Marketing,,"Street 33, City 46",5941908463.0,email_408@example.com,18,medium,Experienced
19382,Name_672,41.0,70000.0,2021-01-17,Marketing,5809.0,"Street 44, City 32",4052990553.0,email_491@example.com,18,medium,Mid Career
19383,Name_205,29.0,60000.0,2025-03-22,HR,4969.0,"Street 24, City 24",5352314657.0,email_503@example.com,18,medium,Early Career
19384,Name_981,34.0,70000.0,2016-08-15,HR,5830.0,,,,3,medium,Early Career
19385,Name_113,48.0,70000.0,2019-10-12,IT,8429.0,"Street 95, City 36",6639467976.0,email_506@example.com,18,medium,Senior
19386,Name_680,71.0,60000.0,2018-06-24,HR,5651.0,"Street 1, City 15",7697941849.0,email_476@example.com,17,medium,Experienced
19387,Name_865,36.0,50000.0,2022-08-19,Unknown,7658.0,,,,3,low,Mid Career
19388,Name_253,26.0,50000.0,2021-08-06,IT,,"Street 81, City 16",9515373288.0,email_134@example.com,18,low,Early Career
19389,Name_441,29.0,60000.0,2020-07-11,Finance,7560.0,,,,3,medium,Early Career
19390,Name_186,77.0,60000.0,2015-09-04,HR,9099.0,"Street 80, City 12",2188083676.0,email_616@example.com,18,medium,Experienced
19391,Name_859,49.0,60000.0,2025-04-23,Finance,4131.0,"Street 84, City 2",9680049004.0,email_899@example.com,17,medium,Senior
19392,Name_227,70.0,70000.0,2018-11-28,IT,2869.0,"Street 2, City 29",3822187052.0,email_940@example.com,17,medium,Experienced
19393,Name_528,48.0,70000.0,2024-09-28,Unknown,7124.0,"Street 7, City 5",5119647144.0,email_720@example.com,16,medium,Senior
19394,Name_668,34.0,50000.0,2018-07-25,Unknown,3673.0,"Street 74, City 6",3270100634.0,email_699@example.com,17,low,Early Career
19395,Name_354,40.0,50000.0,2025-01-10,HR,2730.0,"Street 7, City 45",9557535558.0,email_16@example.com,17,low,Mid Career
19396,Name_623,27.0,70000.0,2016-08-22,Unknown,6369.0,"Street 72, City 22",2706129960.0,email_744@example.com,18,medium,Early Career
19397,Name_1,47.0,70000.0,2016-01-08,Marketing,9022.0,"Street 62, City 48",8723156057.0,email_952@example.com,18,medium,Senior
19398,Name_553,36.0,60000.0,2020-06-30,IT,5513.0,"Street 82, City 22",5917168838.0,email_497@example.com,18,medium,Mid Career
19399,Name_560,43.0,70000.0,2020-12-03,Unknown,9942.0,"Street 16, City 47",8635556850.0,email_66@example.com,18,medium,Mid Career
19400,Name_927,43.0,70000.0,2024-07-15,IT,4050.0,"Street 86, City 31",2236187269.0,email_872@example.com,18,medium,Mid Career
19401,Name_420,28.0,60000.0,2022-10-31,IT,6970.0,"Street 74, City 20",6730837407.0,email_645@example.com,18,medium,Early Career
19402,Name_620,37.0,70000.0,2020-10-22,Marketing,1778.0,,,,3,medium,Mid Career
19403,Name_161,71.0,50000.0,2021-12-14,HR,1713.0,,,,3,low,Experienced
19404,Name_161,73.0,50000.0,,IT,2211.0,"Street 36, City 19",5487406974.0,email_197@example.com,18,low,Experienced
19405,Name_871,62.0,60000.0,2025-05-06,Marketing,6922.0,"Street 18, City 19",4305698744.0,email_965@example.com,18,medium,Experienced
19406,Name_128,21.0,60000.0,2021-11-30,Unknown,9201.0,"Street 77, City 20",9157327160.0,email_886@example.com,18,medium,Young
19407,Name_722,64.0,60000.0,2022-05-07,Finance,7312.0,"Street 47, City 33",6409993936.0,email_15@example.com,18,medium,Experienced
19408,Name_151,29.0,60000.0,2018-10-15,HR,4349.0,"Street 95, City 21",6328234011.0,email_492@example.com,18,medium,Early Career
19409,Name_444,42.0,70000.0,2023-11-24,Finance,1351.0,"Street 56, City 50",9056171457.0,email_438@example.com,18,medium,Mid Career
19410,Name_767,73.0,70000.0,2018-07-22,Marketing,3103.0,"Street 92, City 44",6019478686.0,email_582@example.com,18,medium,Experienced
19411,Name_471,48.0,60000.0,2019-10-13,IT,5473.0,"Street 83, City 36",6547611495.0,email_646@example.com,18,medium,Senior
19412,Name_463,27.0,50000.0,,Marketing,7469.0,"Street 71, City 31",8074334142.0,email_807@example.com,18,low,Early Career
19413,Name_730,39.0,70000.0,2022-06-24,HR,5154.0,"Street 91, City 5",8171644981.0,email_385@example.com,17,medium,Mid Career
19414,Name_30,24.0,70000.0,2017-03-01,HR,2118.0,"Street 40, City 5",7249098687.0,email_894@example.com,17,medium,Young
19415,Name_473,41.0,60000.0,2018-01-09,Unknown,6811.0,"Street 84, City 20",4131845075.0,email_644@example.com,18,medium,Mid Career
19416,Name_557,19.0,50000.0,2021-08-06,Marketing,5135.0,"Street 88, City 28",7123367081.0,email_205@example.com,18,low,Young
19417,Name_80,49.0,60000.0,2016-05-13,HR,2993.0,"Street 70, City 27",5103460940.0,email_260@example.com,18,medium,Senior
19418,Name_39,38.0,70000.0,2025-05-02,Marketing,9008.0,"Street 33, City 27",2386052926.0,email_386@example.com,18,medium,Mid Career
19419,Name_240,78.0,50000.0,2015-09-06,Unknown,,"Street 15, City 8",8011811832.0,email_38@example.com,17,low,Experienced
19420,Name_557,24.0,60000.0,2024-06-19,Unknown,8175.0,"Street 51, City 50",4347000673.0,email_114@example.com,18,medium,Young
19421,Name_590,25.0,60000.0,2017-05-11,Marketing,8467.0,"Street 19, City 11",4012326634.0,email_85@example.com,18,medium,Young
19422,Name_337,70.0,50000.0,2020-08-21,HR,2959.0,"Street 31, City 21",7561210148.0,email_941@example.com,18,low,Experienced
19423,Name_908,68.0,60000.0,2023-01-11,IT,3233.0,"Street 61, City 29",5357229869.0,email_796@example.com,18,medium,Experienced
19424,Name_861,55.0,60000.0,2025-01-20,IT,1730.0,"Street 36, City 39",4260301528.0,email_665@example.com,18,medium,Senior
19425,Name_800,38.0,60000.0,2024-08-05,Unknown,,"Street 14, City 21",4291281892.0,email_703@example.com,18,medium,Mid Career
19426,Name_952,25.0,60000.0,2022-06-17,HR,1726.0,"Street 22, City 38",9044574253.0,email_224@example.com,18,medium,Young
19427,Name_280,74.0,60000.0,2017-09-06,Unknown,1594.0,"Street 45, City 1",2770268870.0,email_653@example.com,17,medium,Experienced
19428,Name_116,42.0,60000.0,2015-08-09,Unknown,5093.0,"Street 71, City 16",3923842070.0,email_307@example.com,18,medium,Mid Career
19429,Name_269,45.0,60000.0,2015-12-31,Unknown,2845.0,"Street 40, City 4",4761705484.0,email_68@example.com,17,medium,Mid Career
19430,Name_916,45.0,60000.0,2015-11-14,Unknown,8327.0,"Street 82, City 23",5890146853.0,email_939@example.com,18,medium,Mid Career
19431,Name_335,71.0,60000.0,2017-06-23,Marketing,2885.0,"Street 4, City 22",4721581775.0,email_507@example.com,17,medium,Experienced
19432,Name_312,48.0,50000.0,2015-09-02,Marketing,4812.0,"Street 70, City 13",9369501812.0,email_489@example.com,18,low,Senior
19433,Name_53,69.0,60000.0,2025-03-25,HR,1640.0,"Street 54, City 17",7243560761.0,email_814@example.com,18,medium,Experienced
19434,Name_68,53.0,60000.0,2021-06-25,HR,8969.0,"Street 6, City 39",7536769732.0,email_975@example.com,17,medium,Senior
19435,Name_694,42.0,70000.0,2016-06-29,Finance,2699.0,"Street 72, City 48",2099381907.0,email_143@example.com,18,medium,Mid Career
19436,Name_34,69.0,60000.0,2017-11-18,IT,4377.0,"Street 53, City 20",6148522756.0,email_89@example.com,18,medium,Experienced
19437,Name_796,73.0,60000.0,2022-04-15,Marketing,3760.0,"Street 40, City 24",4873910079.0,email_589@example.com,18,medium,Experienced
19438,Name_818,58.0,70000.0,2024-06-21,HR,5640.0,"Street 97, City 47",1426662647.0,email_14@example.com,18,medium,Experienced
19439,Name_386,54.0,60000.0,2021-10-01,Unknown,1135.0,"Street 59, City 46",5576620820.0,email_306@example.com,18,medium,Senior
19440,Name_249,78.0,60000.0,2016-05-10,Marketing,7344.0,"Street 43, City 46",1896343374.0,email_391@example.com,18,medium,Experienced
19441,Name_111,55.0,60000.0,2016-09-23,IT,8131.0,"Street 85, City 5",3980196401.0,email_143@example.com,17,medium,Senior
19442,Name_94,68.0,70000.0,2016-01-23,Marketing,2634.0,"Street 65, City 49",5536648119.0,email_55@example.com,18,medium,Experienced
19443,Name_410,29.0,60000.0,2019-02-13,IT,1092.0,"Street 68, City 48",2425149539.0,email_70@example.com,18,medium,Early Career
19444,Name_179,54.0,60000.0,,Finance,4902.0,"Street 24, City 42",2944390240.0,email_888@example.com,18,medium,Senior
19445,Name_47,54.0,50000.0,2022-04-09,HR,,"Street 52, City 9",8568747363.0,email_615@example.com,17,low,Senior
19446,Name_794,48.0,70000.0,2021-03-22,IT,9257.0,"Street 47, City 28",9325349570.0,email_410@example.com,18,medium,Senior
19447,Name_852,48.0,70000.0,2023-04-16,Finance,8182.0,"Street 55, City 17",9165382375.0,email_213@example.com,18,medium,Senior
19448,Name_874,35.0,60000.0,2017-07-24,Marketing,2343.0,,,,3,medium,Early Career
19449,Name_604,43.0,50000.0,2024-10-01,HR,4561.0,"Street 89, City 3",3383358402.0,email_319@example.com,17,low,Mid Career
19450,Name_376,23.0,60000.0,2023-05-10,IT,3504.0,"Street 94, City 16",5019148001.0,email_353@example.com,18,medium,Young
19451,Name_724,26.0,70000.0,2021-04-26,IT,1970.0,"Street 60, City 42",2923666298.0,email_490@example.com,18,medium,Early Career
19452,Name_587,28.0,50000.0,2018-08-15,HR,2066.0,"Street 75, City 30",3458373130.0,email_493@example.com,18,low,Early Career
19453,Name_890,48.0,60000.0,2020-04-22,Marketing,7141.0,"Street 60, City 4",1427469416.0,email_612@example.com,17,medium,Senior
19454,Name_202,72.0,70000.0,,Marketing,,"Street 8, City 13",3777531799.0,email_341@example.com,17,medium,Experienced
19455,Name_445,48.0,60000.0,2020-08-12,Unknown,9900.0,"Street 8, City 13",3735963677.0,email_453@example.com,17,medium,Senior
19456,Name_919,73.0,60000.0,2024-10-28,Marketing,1720.0,"Street 58, City 17",6685533432.0,email_242@example.com,18,medium,Experienced
19457,Name_933,19.0,60000.0,2022-04-29,HR,,"Street 30, City 42",2668890629.0,email_627@example.com,18,medium,Young
19458,Name_297,76.0,60000.0,2024-06-27,Finance,1913.0,,,,3,medium,Experienced
19459,Name_308,46.0,60000.0,2025-01-11,HR,7161.0,"Street 20, City 15",5843632510.0,email_588@example.com,18,medium,Senior
19460,Name_723,63.0,70000.0,2021-08-18,IT,2677.0,"Street 12, City 40",4861835356.0,email_784@example.com,18,medium,Experienced
19461,Name_493,74.0,50000.0,2022-10-07,Unknown,6235.0,"Street 8, City 28",8055072969.0,email_879@example.com,17,low,Experienced
19462,Name_338,68.0,60000.0,2023-01-19,Unknown,,"Street 22, City 8",2290129012.0,email_196@example.com,17,medium,Experienced
19463,Name_945,59.0,60000.0,2019-01-03,Finance,,"Street 50, City 1",8505962246.0,email_488@example.com,17,medium,Experienced
19464,Name_923,22.0,60000.0,2024-07-19,IT,3777.0,"Street 36, City 21",8522096041.0,email_835@example.com,18,medium,Young
19465,Name_646,79.0,60000.0,2019-07-14,Marketing,1896.0,"Street 44, City 20",1579499607.0,email_534@example.com,18,medium,Experienced
19466,Name_842,40.0,50000.0,2025-04-04,Marketing,,,,,3,low,Mid Career
19467,Name_66,53.0,70000.0,2020-05-26,Marketing,,"Street 99, City 49",6957917171.0,email_966@example.com,18,medium,Senior
19468,Name_792,24.0,60000.0,2018-03-29,HR,4906.0,"Street 90, City 1",2489853803.0,email_572@example.com,17,medium,Young
19469,Name_422,73.0,50000.0,2017-04-03,Marketing,9496.0,,,,3,low,Experienced
19470,Name_540,30.0,60000.0,2020-02-22,IT,9031.0,"Street 56, City 5",4084681078.0,email_264@example.com,17,medium,Early Career
19471,Name_924,59.0,50000.0,2018-02-09,Unknown,,"Street 32, City 42",8073400269.0,email_9@example.com,18,low,Experienced
19472,Name_629,79.0,60000.0,,HR,4516.0,"Street 81, City 20",5439640739.0,email_29@example.com,18,medium,Experienced
19473,Name_493,27.0,70000.0,2023-10-18,Marketing,5595.0,"Street 18, City 28",3167821094.0,email_827@example.com,18,medium,Early Career
19474,Name_882,53.0,50000.0,,IT,8993.0,"Street 48, City 30",3826678778.0,email_486@example.com,18,low,Senior
19475,Name_999,33.0,60000.0,2021-11-15,Finance,4330.0,"Street 58, City 48",9581035570.0,email_744@example.com,18,medium,Early Career
19476,Name_962,32.0,60000.0,2018-01-02,IT,8014.0,,,,3,medium,Early Career
19477,Name_317,70.0,60000.0,,Unknown,1126.0,"Street 58, City 40",9177119317.0,email_298@example.com,18,medium,Experienced
19478,Name_942,60.0,60000.0,2015-09-24,IT,9712.0,"Street 49, City 15",5817880885.0,email_763@example.com,18,medium,Experienced
19479,Name_837,36.0,60000.0,2019-04-28,IT,8704.0,"Street 68, City 13",7739750107.0,email_548@example.com,18,medium,Mid Career
19480,Name_626,38.0,50000.0,2024-11-21,HR,6004.0,"Street 2, City 3",9811003431.0,email_575@example.com,16,low,Mid Career
19481,Name_75,73.0,60000.0,2018-12-13,Unknown,8526.0,"Street 99, City 43",5036232396.0,email_351@example.com,18,medium,Experienced
19482,Name_714,52.0,60000.0,2016-04-26,Marketing,4930.0,"Street 69, City 32",1376145412.0,email_901@example.com,18,medium,Senior
19483,Name_939,32.0,60000.0,2022-12-13,Unknown,8539.0,"Street 70, City 34",9300771325.0,email_661@example.com,18,medium,Early Career
19484,Name_59,65.0,50000.0,2017-07-10,Finance,9986.0,,,,3,low,Experienced
19485,Name_386,31.0,60000.0,2017-09-15,Unknown,3320.0,"Street 61, City 15",5029894031.0,email_175@example.com,18,medium,Early Career
19486,Name_15,46.0,60000.0,,HR,7200.0,,,,3,medium,Senior
19487,Name_231,22.0,70000.0,2023-09-08,Marketing,1102.0,"Street 28, City 40",3766522752.0,email_852@example.com,18,medium,Young
19488,Name_617,75.0,60000.0,,Unknown,7331.0,"Street 24, City 8",8524703805.0,email_953@example.com,17,medium,Experienced
19489,Name_677,66.0,50000.0,2019-03-18,Marketing,3070.0,"Street 41, City 22",2194770446.0,email_610@example.com,18,low,Experienced
19490,Name_199,48.0,70000.0,2024-04-15,HR,7725.0,"Street 56, City 49",9545978015.0,email_194@example.com,18,medium,Senior
19491,Name_916,68.0,60000.0,2020-04-08,IT,,"Street 34, City 31",6695757633.0,email_433@example.com,18,medium,Experienced
19492,Name_354,18.0,70000.0,2023-03-28,Finance,8167.0,"Street 16, City 4",5604079325.0,email_169@example.com,17,medium,Young
19493,Name_35,78.0,60000.0,2023-07-03,Unknown,9016.0,,,,3,medium,Experienced
19494,Name_162,44.0,60000.0,2020-07-15,Marketing,4751.0,,,,3,medium,Mid Career
19495,Name_757,77.0,60000.0,2023-06-01,Unknown,7244.0,,,,3,medium,Experienced
19496,Name_982,44.0,70000.0,,HR,,"Street 3, City 20",8648419964.0,email_163@example.com,17,medium,Mid Career
19497,Name_799,42.0,70000.0,2018-08-16,IT,9270.0,"Street 74, City 7",8171645287.0,email_721@example.com,17,medium,Mid Career
19498,Name_895,58.0,60000.0,2018-05-07,HR,5172.0,"Street 70, City 3",4920484521.0,email_243@example.com,17,medium,Experienced
19499,Name_471,38.0,50000.0,2019-03-24,Marketing,2726.0,"Street 99, City 28",1846037471.0,email_668@example.com,18,low,Mid Career
19500,Name_531,31.0,70000.0,2019-01-31,Unknown,,"Street 35, City 5",4966291831.0,email_331@example.com,17,medium,Early Career
19501,Name_964,69.0,60000.0,2019-04-13,Marketing,7188.0,"Street 79, City 21",1298733174.0,email_726@example.com,18,medium,Experienced
19502,Name_792,70.0,60000.0,2022-09-10,HR,8441.0,"Street 38, City 21",3288511103.0,email_489@example.com,18,medium,Experienced
19503,Name_852,37.0,60000.0,,Unknown,6734.0,"Street 13, City 9",1108919262.0,email_418@example.com,17,medium,Mid Career
19504,Name_423,45.0,50000.0,2016-02-21,Marketing,6903.0,"Street 67, City 10",6313702363.0,email_291@example.com,18,low,Mid Career
19505,Name_348,38.0,50000.0,,Unknown,5552.0,"Street 34, City 29",9600321006.0,email_768@example.com,18,low,Mid Career
19506,Name_694,40.0,50000.0,2018-02-04,Finance,7475.0,"Street 53, City 37",9163149791.0,email_932@example.com,18,low,Mid Career
19507,Name_935,28.0,60000.0,2024-05-04,HR,2432.0,"Street 62, City 25",7453405832.0,email_476@example.com,18,medium,Early Career
19508,Name_913,73.0,60000.0,2018-09-15,HR,2368.0,"Street 41, City 27",3503625448.0,email_593@example.com,18,medium,Experienced
19509,Name_147,19.0,50000.0,2022-04-21,Finance,8671.0,"Street 66, City 40",2534898695.0,email_902@example.com,18,low,Young
19510,Name_374,37.0,60000.0,2021-09-03,IT,6644.0,"Street 32, City 18",8018733948.0,email_701@example.com,18,medium,Mid Career
19511,Name_688,41.0,70000.0,2021-03-22,Marketing,,"Street 54, City 37",4773355510.0,email_800@example.com,18,medium,Mid Career
19512,Name_675,72.0,60000.0,,IT,8262.0,"Street 95, City 2",5706322492.0,email_484@example.com,17,medium,Experienced
19513,Name_416,42.0,70000.0,2018-02-13,Unknown,5183.0,"Street 49, City 45",5305799798.0,email_186@example.com,18,medium,Mid Career
19514,Name_687,54.0,50000.0,2022-04-23,Marketing,4331.0,"Street 28, City 16",5995503432.0,email_372@example.com,18,low,Senior
19515,Name_494,39.0,60000.0,2023-12-18,Marketing,6761.0,"Street 9, City 2",8216439377.0,email_269@example.com,16,medium,Mid Career
19516,Name_559,76.0,60000.0,2025-01-07,Marketing,,"Street 82, City 22",9412422390.0,email_818@example.com,18,medium,Experienced
19517,Name_256,41.0,50000.0,2024-07-03,Finance,4192.0,"Street 74, City 44",3753674399.0,email_917@example.com,18,low,Mid Career
19518,Name_960,32.0,60000.0,2024-12-19,HR,3713.0,"Street 56, City 14",8014564967.0,email_988@example.com,18,medium,Early Career
19519,Name_686,29.0,60000.0,2016-05-08,Finance,3299.0,"Street 21, City 42",9304040631.0,email_544@example.com,18,medium,Early Career
19520,Name_103,63.0,60000.0,2019-02-27,Finance,6508.0,"Street 65, City 37",7738990037.0,email_279@example.com,18,medium,Experienced
19521,Name_121,48.0,50000.0,2017-08-31,Finance,,,,,3,low,Senior
19522,Name_419,60.0,60000.0,2022-12-11,IT,,"Street 36, City 15",4490702434.0,email_584@example.com,18,medium,Experienced
19523,Name_350,48.0,60000.0,2019-02-20,Finance,2088.0,"Street 19, City 6",7481955112.0,email_866@example.com,17,medium,Senior
19524,Name_657,70.0,60000.0,2019-08-24,HR,1678.0,"Street 77, City 22",8266553545.0,email_57@example.com,18,medium,Experienced
19525,Name_42,47.0,60000.0,2022-05-04,Marketing,,"Street 77, City 22",7624686420.0,email_488@example.com,18,medium,Senior
